ID,label,Comments
"1,721",1,kuhle sitfombe sihle siyakhanysi
"1,722",1,siyabonga kuhlesiyacela lokunye
"1,723",0,yini kudla kwakho kushiphe kulele mzomba
"1,724",1,cha angive ngisitsandza siswati sakitsi sifuna lokunye ngiyetsemba kancane kancane sitawu finyelela kulelo zinga chubekani futsi igcamekahle
"1,725",1,ephikanjenanadi lenhle ice
"1,726",0,kukhona yini lowati letingoma lebatidlalako
"1,727",1,kuhle nanu sidzinga lokunye lokunje
"1,728",1,cha loku kusebenta sibili mntfwana babe chubeka ntfombi yaketfu
"1,729",1,wawu nisebente kahle niyafundzisa
"1,730",1,wawu asitfutfukeni maswati kancane kancane
"1,731",1,siyabonga maswati muhle umsebenti
"1,732",-1,shaya gogo slwane vele akeva
"1,733",-1,gogo kantsi kutawudliwani makanjenanawenta kanjena
"1,734",-1,gogo angisayitsandzi lentfo yakho yekulwisana na slwane njalo
"1,735",0,gogo uyaphanda slwane
"1,736",-1,gogo awunakuthula yati
"1,737",0,musa ukubuya ebsuku nkulunkulu wami
"1,738",0,udibane nami edolobheni
"1,739",0,yebonine slwane ujabulela kuphatsa likhaya
"1,740",-1,awuyeke ku bhiyoza ye silwane
"1,741",0,nasavela luwonkhe
"1,742",1,gogo uhamba embili
"1,743",-1,slwane uchaphata logogo
"1,744",0,ngiyancusa kulukhuni kulelive nebakitsi
"1,745",1,hhayi ngyanivuma
"1,746",0,gogo akapakishele slwanecha inkinga ngatsi kute longahlala ngephandle kwalomunye emkhatsisini wabo
"1,747",0,nkulunkulu wami
"1,748",0,silwane gogo nansi induku phansi kwakho
"1,749",0,gujwa imigodi awusahambi yhini gogo
"1,750",1,mmmi gogo ngizwelana nawe usuyajika futhi
"1,751",0,gogo nasatsi kunalikhaya nali
"1,752",-1,slwane utawuhlanyisa gogo mani
"1,753",0,awu silwane akeva uhlupha logogo ungahambi gogo yenabakitsi
"1,754",-1,gogo kanu njani
"1,755",1,lentfo yenteka kanjenanankhe sikhatsi iyasfundzisa nina niyathanda kutsatsa tinfto kabi lokushiwo ngugogo la uyabonisa kutsi labanye etibhedlela baphatsana kabuhlungu kanjani kuba ngolnanlekisanako akusho kutsi konke kutnanlekisa okunye kuba sifundvo
"1,756",-1,gcunsula
"1,757",1,gwa ushiswa yini umncane
"1,758",-1,walidlisa licembhu ugogo nkosyami
"1,759",1,wu cha gogo uyahlekisana nani ushe ushe ini umncane kangaka
"1,760",0,hau logogo uyamhlebela kuyefana nje
"1,761",0,uyabona gogo awunakanjenana isifuba mina ngeke ngize esibhedlela sakho utshelwa la uthi ushile gogo ushiswe yini batshele salukazi sami bangena eminyango engasiyo bayifaka emakhaleni baya useri gogo ingakho ungathandi belahleke gqunsula one side olanda wama sti one side akunabhazi izoncengwa ku gogo kepi iti upi salukazi sika mkhulu
"1,762",-1,yeyi gogo akugagulwa kugula kwabantu kuphakathi kwanesi dokotela nesiguli uyaboshwa nawutawuhamba ukhuluma ngekugula kwabantu uyekhulukuthu kwezimnyama izisele
"1,763",0,gogo uyaklina ori usudokotela
"1,764",-1,gogo utasenta singasayi etibhedlela natochubeka nje
"1,765",0,gogo vele ungu ngumphatsi wesbhedlela
"1,766",1,hehehe bacoshe gogo
"1,767",0,laba nguletisebenti leticabanga kutsi bodokotela
"1,768",1,gogo akanamfihlo ngaze ngahleka
"1,769",-1,kujoyina bosmolisi bekungumcondvo lomubi
"1,770",-1,gogo yenabonina utawuboshwa bhibi tindzaba tebantfu
"1,771",-1,gogo mayie ute sfuba imfihlo
"1,772",1,ngabe upheka nini gogo wa smolisi ngaze ngahleka
"1,773",1,ahhhhhhhi niyangibusisa
"1,774",1,niyathandwa njalo emnambithi
"1,775",1,uyayishaya smolisi lana
"1,776",1,mayie uyangichaza gogo uyayi indzaba
"1,777",1,awsuka mani gogo
"1,778",1,hlezi nimoyitela nihamba embili
"1,779",0,yayiva indzaba manije seyiyashintja
"1,780",0,uzamile bongiswa
"1,781",-1,gogo akathuli bo
"1,782",0,nkosiyami nehlulwa ngu gogo nje
"1,783",1,niyangenzela mani
"1,784",1,watibamba gogo ngiyasitsandza kuhle ebonine
"1,785",1,yebo gogo
"1,786",1,ngiyatitsandzela lakuwe gogo ngihamba nawe uyangbusisa nani kikikiekie
"1,787",1,nkosyami uyayivindzabaewu kodwva smolisi na gogoyou hlezi ningijabula mbamba
"1,788",1,wadla gogo ka simolisi anisho namsaphi gedlembane bafowethu
"1,789",0,nkosi yami niyayiva indzaba
"1,790",1,batsatse magogo nibanhle nigezile batukulu bagogo
"1,791",1,shaya gogo
"1,792",1,nkosiyami yayiva indaba dlala magogo
"1,793",0,ngifisa kubona mkhulu nganasalukati sakhe
"1,794",0,hhayi gogo maniuyayivindzaba
"1,795",1,gogo yebonine ngyakutsandza uyeva
"1,796",0,ahhi yebhuti
"1,797",1,ha gogo uyabashaya
"1,798",0,uyayivindzaba
"1,799",1,ave nginitsandza uyati nginitsandza nyani nyani
"1,800",0,yayiva indzaba
"1,801",1,hahaha ubulala emaphela gogo
"1,802",1,dlala gogo
"1,803",1,ngaze ngahleka lendela gogo atsamba ngayo nasajayiva ungamphika masekahamba atotoba kutsi kanjenanalo nguye
"1,804",1,yo gogo bakithi
"1,805",1,hhayi bafethu nayienta intfo yenu nagogo usembili
"1,806",1,slwane ngicela letembhatfo
"1,807",0,yesilwane ngifuna letracki suiti mtukuluyeva kambe
"1,808",-1,hawwu magriza udansa kanjena
"1,809",1,gogo gogo ngathi usugidela maskandi manije uyayishaya gogo ababoni yini abo simolizi kuthi ugogo sekakhulile bangathi ushaya inyoka ningadlali ngesalukazi sami luvi guysi kepi iti upi luvi u ati gpi germistoni
"1,810",1,gogo washa babonise
"1,811",1,yehhenini bakithi kumnadzi gogo nakajayiva nebafana
"1,812",1,lelizinga siyabonga gogosmolisi naslwane
"1,813",1,nkhosi yami uyayivindzaba ayi gogo uyangichaza yeyi
"1,814",-1,ucaphata gogo slwane
"1,815",-1,silwane utovusela gogo emagulo
"1,816",-1,yelelele swlane
"1,817",-1,cha uyamhlukubeta logogo
"1,818",-1,aphi lamakhethini slwane nanu kepha
"1,819",-1,silwane wehlule gogo akasenamuti gogo wamiushonisaphi smolisi
"1,820",-1,uyeyisa lo slwane
"1,821",-1,awu slwane gogo sengumfati wakho sewutsi uhamba angakasho
"1,822",-1,hhayi hhayi kwenele mcoshe utokubulala
"1,823",-1,waze wakhnanlakala silwanebrmtshele gogo makayie kubo kakhe
"1,824",0,bhadala silwane
"1,825",0,yabani lendlu
"1,826",0,khokha imali slwane sengaze kulandvwe amaphoyisa
"1,827",0,waze watfolakala slwane bhadala
"1,828",0,natiya bhadala slwane
"1,829",0,khokha slwane
"1,830",-1,gogo ucosha umtukulu
"1,831",1,ngihlekiselwani sengitolala
"1,832",0,akakhokhe slwane kumbe kutnanluteka lengcodvo
"1,833",1,awi bhiyoza mbhiyozi
"1,834",1,tsatsa slwane
"1,835",0,libhandelasilwane
"1,836",-1,abakujube slwane awuva
"1,837",-1,uyahlanya silwane
"1,838",0,akalibhebetele bantfwana nje
"1,839",0,washintsha nagogo
"1,840",0,landza ikhekhe lakho swane plzi
"1,841",-1,sigebengu slwane
"1,842",-1,awu gogo kantsi unjani
"1,843",-1,uyabo silwane usigebengu
"1,844",-1,akasalidli ngani lelikhekhe chubeka gogo ufuna kujuba slwane lamakhanya
"1,845",-1,slwane ubamgela gogo inhloko mani nsukutonkhe uhlupha gogo
"1,846",0,landza likhekhe slwane
"1,847",0,uphele kukufundekela manije yeslwane
"1,848",1,ngicela inombolo yagogo naslwane bete ngala ekanjenanauthi africa kunyenti lengikufundzako kubo nitongicolela siswati akusiyo intfo yami ngiyatama kusibhala
"1,849",0,ufuna kungijuba lomake loya
"1,850",1,ngiyalitsandza nanulwimi jesu ngubani kepha longangifundzisa lona kahlegogo na slwane bakhuluma siswati mbhambha mine ngingumzulu cha kepha nesiswati ngiyasitsandza jesu
"1,851",-1,namakhanya uyaganga
"1,852",0,gogo futhi
"1,853",1,futsi cha nine
"1,854",1,niyangichaza bafwethu
"1,855",1,ngugogo mbamba ke louvuna umtukulu
"1,856",-1,hhayi bo slwane yekela kugubha logogo landza likhekhe lakho kula makhanya
"1,857",1,niyayi shaya
"1,858",1,cha nikhona nahlale nilakha lisuku lami
"1,859",0,ungagujwa
"1,860",0,ungagujwa lowomgodzi
"1,861",0,siswati
"1,862",-1,wobo lesiswati setfu lesiligcabho letfu yegogo sibhuca inkhulumo kangaka
"1,863",0,gogo sebesebente kangaka
"1,864",0,liphepha libhalwe kahle litsi ungagujwa lowo mgodzi hembe
"1,865",0,ingahlatshwa inkomo ngingakafiki
"1,866",-1,ungagujwa lomgodzi hembe
"1,867",1,jesu sitholwa yini silive yabona nine niyalenta lusuku lube mnandzi
"1,868",-1,wushiyeni kanjalo nihambe
"1,869",-1,sebasebente kangaka gogo nkosiyami
"1,870",-1,bebegu kwasho inkhukhu idla emasimba
"1,871",1,hahaha hahahaha asewume nawe hembe kubhaliwe vele hembe ungagutjwa
"1,872",-1,awu lulwimi lwesiswati bakitsi
"1,873",0,mbhonya ke gogo
"1,874",0,kuyafana eyodvwa
"1,875",0,ake upheke ligusha gogo lijujwe ngusilwane
"1,876",1,niyasibusisa bafwethu
"1,877",0,ngcwangcwanana namkhulu anyonyoba nagogo
"1,878",1,kusetawuba munandzi kunali likhaya
"1,879",-1,thula jeremiah awu jesu
"1,880",0,yenkulunkulu wami
"1,881",-1,uhnanani jelemiya ngoba gogo uhnana boslwane
"1,882",0,themba
"1,883",0,kuhamba njani ngemonto kumfundisi
"1,884",1,gogo siwutsandza umsebenti wenu niyasihlekisa gogo yena uvele ente kube mnandzi kakhulu
"1,885",-1,uhnanani yebabe ubekeni vele lapha
"1,886",-1,naka lote kuye hhayi lokunye
"1,887",-1,thula jeremiah
"1,888",-1,uneskhwele mkhulu wetfu lomusha bhakanjenanabha gogo
"1,889",-1,gogo salukati lesiganga kangaka
"1,890",-1,hhayi nani jeremiah
"1,891",1,ngingu mkhulu wenu siyakutsandza jeremiah
"1,892",0,uhnanani vele
"1,893",1,gogo bakushiye emehlo ekubuka slwane awutiva nekutsi ufuna kutsini hembe sitake sime kunayi mvulaniyayisula inkomishi nelukanjena kanjena layo nine nani ngiyabonga ngani
"1,894",0,ngumkhulu wenu loma batukulu bami ngicela nimhlonipha
"1,895",-1,jeremiah nawe kanjena lomoni sewaliwe cha gogo
