ID,label,Comments
1709,1,nkulunkulu akuphamise gogi umsebenti muhle sitsandza nesitayiela senu
1710,1,uyashayia gogo
1711,1,chubekani nemsebenti lomuhle siyawutzandza
1712,1,chubeka uchakaze gogosiyakutsiandza nkulunkulu akubusise
1713,1,kwakuhle maswati akitsi phambili ngebuhle betfu beketela kutolunga kusasa
1714,0,litsini ligama lengoma
1715,1,kuhle kwetfu
1716,1,muhle kakhulu bhhayiiskobhu walitsi
1717,0,kudla kwakho kuphelile mnaketfu
1718,1,isifundo esihle pho udayiise ngomzimba wakho ngenxa yemali muhle umsebenzi wenu
1719,0,lommntfwana
1720,1,mmmmi inobuhlungu lebhhayiiskobhu yati iyangikhalisa
1721,1,kuhle sitfombe sihle siyakhanysi
1722,1,siyabonga kuhlesiyacela lokunye
1723,0,yinii kudla kwakho kushiphe kulele mzomba
1724,1,cha angive ngisitsandza siswati sakitsi sifuna lokunye ngiyetsemba kancane kancane sitawu finyelela kulelo zinga chubekani futsi igcamekahle
1725,1,ephikanjenanadi lenhle ice
1726,0,kukhona yinii lowati letingoma lebatidlalako
1727,1,kuhle nanu sidzinga lokunye lokunje
1728,1,cha loku kusebenta sibili mntfwana babe chubeka ntfombi yaketfu
1729,1,wawu nisebente kahle niyafundzisa
1730,1,wawu asitfutfukeni maswati kancane kancane
1731,1,siyabonga maswati muhle umsebenti
1732,-1,shayia gogo slwane vele akeva
1733,-1,gogo kantsi kutawudliwani makanjenanawenta kanjena
1734,-1,gogo angisayiitsandzi lentfo yakho yekulwisana na slwane njalo
1735,0,gogo uyaphanda slwane
1736,-1,gogo awunakuthula yati
1737,0,musa ukubuya ebsuku nkulunkulu wamii
1738,0,udibane nami edolobheni
1739,0,yebonine slwane ujabulela kuphatsa likhayia
1740,-1,awuyeke ku bhiyoza ye silwane
1741,0,nasavela luwonkhe
1742,1,gogo uhamba embili
1743,-1,slwane uchaphata logogo
1744,0,ngiyancusa kulukhuni kulelive nebakitsi
1745,1,hhayii ngyanivuma
1746,0,gogo akapakishele slwanecha inkinga ngatsi kute longahlala ngephandle kwalomunye emkhatsisini wabo
1747,0,nkulunkulu wamii
1748,0,silwane gogo nansi induku phansi kwakho
1749,0,gujwa imigodi awusahambi yhini gogo
1750,1,mmmi gogo ngizwelana nawe usuyajika futhi
1751,0,gogo nasatsi kunalikhayia nali
1752,-1,slwane utawuhlanyisa gogo manii
1753,0,awu silwane akeva uhlupha logogo ungahambi gogo yenabakitsi
1754,-1,gogo kanu njani
1755,1,lentfo yenteka kanjenanankhe sikhatsi iyasfundzisa nina niyathanda kutsiatsa tinfto kabi lokushiwo ngugogo la uyabonisa kutsii labanye etibhedlela baphatsana kabuhlungu kanjani kuba ngolnanlekisanako akusho kutsii konke kutnanlekisa okunye kuba sifundvo
1756,-1,gcunsula
1757,1,gwa ushiswa yinii umncane
1758,-1,walidlisa licembhu ugogo nkosyami
1759,1,wu cha gogo uyahlekisana nani ushe ushe ini umncane kangaka
1760,0,hau logogo uyamhlebela kuyefana nje
1761,0,uyabona gogo awunakanjenana isifuba mina ngeke ngize esibhedlela sakho utshelwa la uthi ushile gogo ushiswe yinii batshele salukazi sami bangena eminyango engasiyo bayiifaka emakhaleni bayia useri gogo ingakho ungathandi belahleke gqunsula one side olanda wamia sti one side akunabhazi izoncengwa ku gogo kepi iti upi salukazi sika mkhulu
1762,-1,yeyi gogo akugagulwa kugula kwabantu kuphakathi kwanesi dokotela nesiguli uyaboshwa nawutawuhamba ukhuluma ngekugula kwabantu uyekhulukuthu kwezimnyama izisele
1763,0,gogo uyaklina ori usudokotela
1764,-1,gogo utasenta singasayii etibhedlela natochubeka nje
1765,0,gogo vele ungu ngumphatsi wesbhedlela
1766,1,hehehe bacoshe gogo
1767,0,laba nguletisebenti leticabanga kutsii bodokotela
1768,1,gogo akanamfihlo ngaze ngahleka
1769,-1,kujoyinia bosmolisi bekungumcondvo lomubi
1770,-1,gogo yenabonina utawuboshwa bhibi tindzaba tebantfu
1771,-1,gogo mayie ute sfuba imfihlo
1772,1,ngabe upheka nini gogo wa smolisi ngaze ngahleka
1773,1,ahhhhhhhi niyangibusisa
1774,1,niyathandwa njalo emnambithi
1775,1,uyayishayia smolisi lana
1776,1,mayie uyangichaza gogo uyayii indzaba
1777,1,awsuka manii gogo
1778,1,hlezi nimoyitela nihamba embili
1779,0,yayiiva indzaba manije seyiyashintja
1780,0,uzamile bongiswa
1781,-1,gogo akathuli bo
1782,0,nkosiyami nehlulwa ngu gogo nje
1783,1,niyangenzela manii
1784,1,watibamba gogo ngiyasitsandza kuhle ebonine
1785,1,yebo gogo
1786,1,ngiyatitsandzela lakuwe gogo ngihamba nawe uyangbusisa nani kikikiekie
1787,1,nkosyami uyayiivindzabaewu kodwva smolisi na gogoyou hlezi ningijabula mbamba
1788,1,wadla gogo ka simolisi anisho namsaphi gedlembane bafowethu
1789,0,nkosi yami niyayiiva indzaba
1790,1,batsatse magogo nibanhle nigezile batukulu bagogo
1791,1,shayia gogo
1792,1,nkosiyami yayiiva indaba dlala magogo
1793,0,ngifisa kubona mkhulu nganasalukati sakhe
1794,0,hhhayii gogo maniuyayivindzaba
1795,1,gogo yebonine ngyakutsiandza uyeva
1796,0,ahhi yebhuti
1797,1,ha gogo uyabashayia
1798,0,uyayiivindzaba
1799,1,ave nginitsandza uyati nginitsandza nyani nyani
1800,0,yayiiva indzaba
1801,1,hahaha ubulala emaphela gogo
1802,1,dlala gogo
1803,1,ngaze ngahleka lendela gogo atsamba ngayio nasajayiiva ungamphika masekahamba atotoba kutsii kanjenanalo nguye
1804,1,yo gogo bakithi
1805,1,hhhayii bafethu nayienta intfo yenu nagogo usembili
1806,1,slwane ngicela letembhatfo
1807,0,yesilwane ngifuna letracki suiti mtukuluyeva kambe
1808,-1,hawwu magriza udansa kanjena
1809,1,gogo gogo ngathi usugidela maskandi manije uyayiishayia gogo ababoni yinii abo simolizi kuthi ugogo sekakhulile bangathi ushayia inyoka ningadlali ngesalukazi sami luvi guysi kepi iti upi luvi u ati gpi germistoni
1810,1,gogo washa babonise
1811,1,yehhenini bakithi kumnadzi gogo nakajayiiva nebafana
1812,1,lelizinga siyabonga gogosmolisi naslwane
1813,1,nkhosi yami uyayiivindzaba ayii gogo uyangichaza yeyi
1814,-1,ucaphata gogo slwane
1815,-1,silwane utovusela gogo emagulo
1816,-1,yelelele swlane
1817,-1,cha uyamhlukubeta logogo
1818,-1,aphi lamakhethini slwane nanu kepha
1819,-1,silwane wehlule gogo akasenamuti gogo wamiushonisaphi smolisi
1820,-1,uyeyisa lo slwane
1821,-1,awu slwane gogo sengumfati wakho sewutsi uhamba angakasho
1822,-1,hhhayii hhhayii kwenele mcoshe utokubulala
1823,-1,waze wakhnanlakala silwanebrmtshele gogo makayie kubo kakhe
1824,0,bhadala silwane
1825,0,yabani lendlu
1826,0,khokha imali slwane sengaze kulandvwe amaphoyisa
1827,0,waze watfolakala slwane bhadala
1828,0,natiya bhadala slwane
1829,0,khokha slwane
1830,-1,gogo ucosha umtukulu
1831,1,ngihlekiselwani sengitolala
1832,0,akakhokhe slwane kumbe kutnanluteka lengcodvo
1833,1,awi bhiyoza mbhiyozi
1834,1,tsatsa slwane
1835,0,libhandelasilwane
1836,-1,abakujube slwane awuva
1837,-1,uyahlanya silwane
1838,0,akalibhebetele bantfwana nje
1839,0,washintsha nagogo
1840,0,landza ikhekhe lakho swane plzi
1841,-1,sigebengu slwane
1842,-1,awu gogo kantsi unjani
1843,-1,uyabo silwane usigebengu
1844,-1,akasalidli ngani lelikhekhe chubeka gogo ufuna kujuba slwane lamakhanya
1845,-1,slwane ubamgela gogo inhloko manii nsukutonkhe uhlupha gogo
1846,0,landza likhekhe slwane
1847,0,uphele kukufundekela manije yeslwane
1848,1,ngicela inombolo yagogo naslwane bete ngala ekanjenanauthi africa kunyenti lengikufundzako kubo nitongicolela siswati akusiyo intfo yami ngiyatama kusibhala
1849,0,ufuna kungijuba lomake loya
1850,1,ngiyalitsandza nanulwimi jesu ngubani kepha longangifundzisa lona kahlegogo na slwane bakhuluma siswati mbhambha mine ngingumzulu cha kepha nesiswati ngiyasitsandza jesu
1851,-1,namakhanya uyaganga
1852,0,gogo futhi
1853,1,futsi cha nine
1854,1,niyangichaza bafwethu
1855,1,ngugogo mbamba ke louvuna umtukulu
1856,-1,hhhayii bo slwane yekela kugubha logogo landza likhekhe lakho kula makhanya
1857,1,niyayii shayia
1858,1,cha nikhona nahlale nilakha lisuku lami
1859,0,ungagujwa
1860,0,ungagujwa lowomgodzi
1861,0,siswati
1862,-1,wobo lesiswati setfu lesiligcabho letfu yegogo sibhuca inkhulumo kangaka
1863,0,gogo sebesebente kangaka
1864,0,liphepha libhalwe kahle litsi ungagujwa lowo mgodzi hembe
1865,0,ingahlatshwa inkomo ngingakafiki
1866,-1,ungagujwa lomgodzi hembe
1867,1,jesu sitholwa yinii silive yabona nine niyalenta lusuku lube mnandzi
1868,-1,wushiyeni kanjalo nihambe
1869,-1,sebasebente kangaka gogo nkosiyami
1870,-1,bebegu kwasho inkhukhu idla emasimba
1871,1,klikliklikliklikliklikliklikli hahahahahahahi asewume nawe hembe kubhaliwe vele hembe ungagutjwa
1872,-1,awu lulwimi lwesiswati bakitsi
1873,0,mbhonya ke gogo
1874,0,kuyafana eyodvwa
1875,0,ake upheke ligusha gogo lijujwe ngusilwane
1876,1,niyasibusisa bafwethu
1877,0,ngcwangcwanana namkhulu anyonyoba nagogo
1878,1,kusetawuba munandzi kunali likhayia
1879,-1,thula jeremiahi awu jesu
1880,0,yenkulunkulu wamii
1881,-1,uhnanani jelemiya ngoba gogo uhnana boslwane
1882,0,themba
1883,0,kuhamba njani ngemonto kumfundisi
1884,1,gogo siwutsandza umsebenti wenu niyasihlekisa gogo yena uvele ente kube mnandzi kakhulu
1885,-1,uhnanani yebabe ubekeni vele lapha
1886,-1,naka lote kuye hhhayii lokunye
1887,-1,thula jeremiahi
1888,-1,uneskhwele mkhulu wetfu lomusha bhakanjenanabha gogozi
1889,-1,gogosalukati lesiganga kangaka
1890,-1,hhayii nani jeremiya
1891,1,ngingu mkhulu wenu siyakutsiandza jeremiahi
1892,0,uhnanani vele
1893,1,gogo bakushiye emehlo ekubuka slwane awutiva nekutsii ufuna kutsiini hembe sitake sime kunayii mvulaniyayiisula inkomishi nelukanjenanakanjenana layio nine nani ngiyabonga ngani
1894,0,ngumkhulu wenu loma batukulu bami ngicela nimhlonipha
1895,-1,jeremiahi nawe kanjenanalomoni sewaliwe cha gogo
